/home/il239838/files/train_concats3/1=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_3X1_420_1589---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_4X1_170_50,"[0, 1]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_1X2_750_1437---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_5X2_0_896,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_2X3_250_397---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_4X0_0_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_1X3_250_1853---PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_3X1_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X0_0_706---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_1X2_0_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_1X3_750_1383---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_3X3_500_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_2X2_0_50---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_5X1_1000_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_0X2_750_1094---PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_3X1_0_1111,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_0X0_750_50---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_3X2_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_0X1_0_507---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_4X0_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_1X0_250_1180---PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_3X0_500_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_0X2_500_50---PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_3X3_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_0X0_500_867---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_1X2_750_1359,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_0X1_250_755---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_4X3_500_934,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_0X1_1250_50---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_4X1_750_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X0_500_50---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_1X0_0_773,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_0X0_250_50---PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_3X3_250_771,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_2X0_250_1001---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_4X0_0_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_2X0_500_917---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_4X2_1000_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_2X3_750_50---PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_3X3_250_771,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_0X0_0_1114---PX303-Fg006-V-C02-R02_TEAR_4X4_PIECE_2X2_500_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X0_0_706---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_2X0_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X2_1000_50---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_5X0_0_667,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X2_750_50---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_5X0_1000_667,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_3X1_500_1082---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_5X0_0_667,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_3X1_750_1184---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_4X2_500_1221,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_3X0_750_1052---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_4X1_750_811,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_0X2_0_864---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_4X0_750_50,"[1, 0]"
/home/il239838/files/train_concats3/1=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_2X0_920_1001---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_3X0_420_50,"[0, 1]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_3X0_750_920---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_5X0_750_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_0X1_0_50---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_4X3_250_934,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_2X1_750_472---PX303-Fg006-V-C02-R02_TEAR_6X4_PIECE_3X3_500_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_3X2_750_50---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_4X2_750_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_2X2_750_412---PX303-Fg006-V-C02-R02_TEAR_6X3_PIECE_4X0_1000_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_0X0_500_50---PX303-Fg006-V-C02-R02_TEAR_4X3_PIECE_3X1_250_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_1X2_1250_1146---PX303-Fg006-V-C02-R02_TEAR_5X3_PIECE_4X1_750_50,"[1, 0]"
/home/il239838/files/train_concats3/0=PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_0X1_750_50---PX303-Fg006-V-C02-R02_TEAR_5X4_PIECE_2X3_250_50,"[1, 0]"
